competitor,product,source_platform,review_id,date,rating,title,body,reviewer_name,is_verified,is_recommended,helpful_count,reviewer_attributes
Divi,30ml Scalp Serum,okendo,51cc925b-a2a1-4c92-a7a3-93fd7cd83e1f,2023-11-02T18:47:16.000Z,5,Love it,I first received the divi scalp serum as a gift and became obsessed. my scalp has never felt cleaner. I feel like i can go longer between washes without my hair feeling greasy. I have also noticed it has helped my dry scalp.,Hannah V.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,a3261abd-8350-464a-94f5-c527c0a2c931,2023-11-02T15:49:27.000Z,3,Divi Hair Growth Serum,Using daily but nothing yet. Not giving up and hope to see results soon,Ann S.,False,,0,{}
Divi,30ml Scalp Serum,okendo,0a476cf0-2631-4e7b-a307-9ad0c47e976a,2023-11-02T13:34:00.000Z,5,First month using but think,First month using but think I am already seeing a difference!,Paris H.,True,True,0,{}
Divi,30ml Scalp Serum,okendo,ab2a4b21-d37a-46e7-a92a-71bddbc5b80d,2023-11-01T21:05:05.000Z,5,Love the lightness of the serum,Love it. Nice and thin and can put it on anytime during the day.,Trisha H.,True,True,0,{}
Divi,30ml Scalp Serum,okendo,b27760bc-5969-4f91-b55a-ea978c7e09f4,2023-11-01T16:05:16.000Z,3,Greasy,"I was told it doesn’t make hair greasy but I disagree. I also don’t love the smell. However, if it works and I see hair growth these things aren’t deal breakers. Have only used for two weeks so too soon to tell if I will infact see growth. Fingers crossed!","barr, l.",False,,0,{}
Divi,30ml Scalp Serum,okendo,ed6eb809-2dc3-4709-809d-a71f27f4fb21,2023-11-01T13:08:53.000Z,5,Divi hair serum,Divi hair serum,Morgan H.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,a1bbd2f9-71d5-406b-8f47-d9b61fb28e33,2023-11-01T12:27:47.000Z,5,Immediate soothing,It’s too soon to say that I’ve seen any hair growth but the product feels so soothing on the scalp!,Ashley B.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,a7707615-53a5-49c4-abb2-b3d22316f417,2023-11-01T12:22:34.000Z,1,Terrible. I never got it,Terrible. I never got it and the customer service wasn’t great helping find my missing order.,Madison G.,True,False,0,{}
Divi,30ml Scalp Serum,okendo,de1c15c6-f773-4de7-994f-13b2ac406dd9,2023-11-01T06:18:04.000Z,5,So far so good! I,So far so good! I plan on ordering again. My shedding has slowed way down since using the serum,Emily K.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,4774264c-c8d5-4223-a09a-776673698cdb,2023-11-01T01:56:43.000Z,3,Smells good but Too early,Smells good but Too early to tell,Jill S.,False,,0,{}
Divi,100ml Scalp Serum,okendo,b4ec466f-12db-461b-8ccc-cdce32b83a42,2023-10-31T21:44:46.000Z,4,Smells nice and fresh but,Smells nice and fresh but leaves my hair a bit greasy looking even after it drys but still like this product.,Sarah D.,True,True,0,{}
Divi,30ml Scalp Serum,okendo,b247581e-6c9a-4990-822d-f49c5f9e0265,2023-10-31T20:58:20.000Z,3,I have not noticed any,I have not noticed any difference in my hair but the smell and tingle feel great. I love that it is not greasy!!!!,April F.,False,,0,{}
Divi,100ml Scalp Serum,okendo,d1fe6b74-6253-4931-807e-e6de8cacf7ab,2023-10-31T15:42:59.000Z,5,I am loving the scalp,I am loving the scalp serum! I am so hopeful in the results with continued use of the product!,Krystyne H.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,634021d6-d452-442e-8879-0183ea8ffa5d,2023-10-31T09:41:23.000Z,5,Haven’t been using a month,"Haven’t been using a month yet, looking forward to seeing results!",Kristy B.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,707571f9-094b-40fc-b1a9-7ee41d0e4e50,2023-10-30T13:15:31.000Z,5,Best serum ever,"Truly it took 90 days to see results, but the results were amazing. You just have to keep at it! And it smells amazing. I cannot recommend Divi enough.",Christy,False,True,0,{}
Divi,30ml Scalp Serum,okendo,5de74246-901a-4501-9b03-c67cb6f25478,2023-10-29T14:46:40.000Z,2,Weird headaches,"I was really excited to help grow back my hair postpartum. I started having weird headaches when I used it and they went away when I stopped. 

The product itself smells great. I wished I could have used it longer to get the full benefits but something wasn’t agreeing with my body unfortunately.",Jennifer,False,False,0,{}
Divi,100ml Scalp Serum,okendo,666d876e-32ec-433c-afbe-70aea8ade5f0,2023-10-27T15:41:26.000Z,5,Amazing!!!,I’ve been using Divi ever since Dani first launched it!!! It’s an amazing product and has helped my hair so much with thickness and growth!! Even my daughter agrees that my hair looks so much fuller!! :hugging::hugging:,D’lynn,False,True,0,{}
Divi,30ml Scalp Serum,okendo,1e5c3445-e690-4be1-9fd2-afea631f7bbe,2023-10-27T05:16:40.000Z,5,Love this product!,First of all I love the smell! I can put it on freshly washed hair and there’s no residue or greasy feeling at all. It makes my scalp feel very clean + fresh. The application process is very user friendly.,Jennica,False,True,0,{}
Divi,30ml Scalp Serum,okendo,0e2b345d-37e1-4137-b96a-6decec0c33f6,2023-10-26T22:00:51.000Z,5,Love the serum!,I am an hairstylist and have used Divi regularly for the last 2 years! I have seen a great improvement in hair growth and scalp health! I also love the shampoo!,Johanna A.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,971a07a5-2257-4729-8999-f3b5191e9e4d,2023-10-25T22:04:24.000Z,5,the BEST feeling!!,I have used divi for a several months now. Applying this gives you all the best cooling and clean feels. ✨ I have notices my hair feeling healthier and more of that baby hair growth in my problem areas. You’re the best divi!!,Diana,False,True,0,{}
Divi,30ml Scalp Serum,okendo,6470d9a8-261e-4781-92cd-dadd1db933ea,2023-10-25T17:31:23.000Z,5,The best!!,Divi truly is the best. Obsessed w it!,Hannah B.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,5761e1c8-6d37-4e90-be34-41703b18fde1,2023-10-25T03:39:18.000Z,5,Product so far has seemed,Product so far has seemed to work at reducing thinness on my scalp overall. Like that the oil isn’t too heavy and doesn’t make my hair feel greasy.,Haley D.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,fe3d49ed-daae-4cc4-9b3e-8238a0eab866,2023-10-24T18:52:40.000Z,5,Greasy hair girl approved!,I was honestly worried this scalp serum wouldn’t work for me. My scalp & top of my hair tends to get greasy pretty easily so I didn’t want to add more to the mix. I was wrong! This serum does not at all make your hair greasy or leave any residue. My scalp feels refreshed after applying it. I have been combining the serum with the Divi supplement & have been pleased with how healthy my scalp & hair feel.,Jackie R.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,091a414b-dc3c-4cbc-a5fc-f52f9bdcfb73,2023-10-24T18:14:43.000Z,5,A Breath or fresh hair for your scalp!,I love how this serum feels on my head. The menthol and tea tree are really doing their thing! It’s great for oil and residue buildup.,Addy,True,True,0,{}
Divi,30ml Scalp Serum,okendo,14a153cb-f23a-4707-83f0-84a14927fd33,2023-10-24T02:11:47.000Z,5,Scalp Serum,I have really enjoyed using the scalp serum it nourishes my scalp and has me feeling like I’m in a spa!,Christy,False,True,0,{}
Divi,30ml Scalp Serum Trio,okendo,6715a22a-451d-472a-a625-b55eed1ff396,2023-10-23T18:18:37.000Z,5,Love it!,"Been using Divi serum for a few months consistently, and I love it! It smells great, doesn't leave hair feeling greasy, and I've definitely noticed hair growth! Highly recommend.",Tiffany D.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,64a90dce-7c53-4161-92cc-fa0968b48459,2023-10-23T16:06:07.000Z,5,Love it!,I just started using Divi a couple of weeks ago. I'm excited to see my results after a couple of months. I have noticed thinning around my temples so I was glad to find out about Divi. It smells so good!,Diana M.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,ba2d32fe-9324-439c-b26f-166bc666e73e,2023-10-22T20:51:18.000Z,5,The best serum yet!,"I’m a hairstylist of 8 years and this has been the only product that has “WOW’d” me! I love that you can apply it on wet or dry hair and it doesn’t leave your hair feeling oily, like at all! I’ve been using it for a month now and my thin patches on the hairline are looking so much more full!",Emily P.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,e1d7fb0a-494d-4c03-a751-24a2c60bba60,2023-10-22T15:24:52.000Z,5,My scalp has never felt cleaner!,"Divi helps break down any extra buildup I have on my scalp, and helps soothe any eczema I get on my scalp during the dry winter months. It has also helped my husband with this thinning hair tremendously!!",Emily,True,True,0,{}
Divi,30ml Scalp Serum,okendo,52eb16ab-da13-4c4a-beb1-efb2087da3c8,2023-10-21T18:17:08.000Z,5,Happy with product,I am happy with this product and I do have growth! I’m not sure if the opposite will happen if I ever stopped using this the serum which worries me!,Bruno,False,True,0,{}
Divi,30ml Scalp Serum,okendo,f1ca485f-cd4c-42f0-a37b-965e973f75e5,2023-10-21T14:37:04.000Z,5,It’s working!!!,I’ve been using the serum and vitamins for almost 5 months and can tell such a positive difference! I barely shed any hair in the shower (huge change) and can see so much new hair growth around my hairline. Very happy with this product!,Mary A.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,6da97f90-187e-49a0-ad28-f11d8f486cdc,2023-10-21T00:33:06.000Z,4,Love the Smell,Love the scent and how it doesn’t make hair look greasy! I use every hair wash day (3ish days) and think it would do more if I used everyday. I do notice a difference in the spot of hair being less sparse at the front of my head. One thing I would suggest is maybe like a small brush to put it directly on the scalp. Sometimes I feel like my hair absorbs a lot of the product.,Gabby P.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,f0c455a2-0817-419e-be77-194e2d8628c9,2023-10-20T15:18:41.000Z,1,Never received my order. Where,Never received my order. Where is it?,Stephanie K.,False,False,0,{}
Divi,30ml Scalp Serum Trio,okendo,d390da60-55bf-41d3-980b-e0701e65032d,2023-10-20T10:59:28.000Z,5,Great!!,Great!!,Teresa H.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,1b69e010-ac7d-4d6c-afe1-2903c33a3636,2023-10-19T05:31:12.000Z,5,Serum,Love putting this on. My scalp feels so clean and it completely took away the itching irritation I used to get.,Lanie,True,True,0,{}
Divi,30ml Scalp Serum,okendo,cb00bbef-08b8-4f27-b7ce-ea59467dc9ad,2023-10-18T15:28:25.000Z,5,Wow! Wow! Wow!,I started Divi shampoo conditioner and scalp serum May 2023. I added the Vitamins as soon as they released. I shampoo/condition twice per week and serum 4-5 times per week. Admittedly only consistent with vitamins for about two months to date.... amazing results. Wish I could add before & after pictures on my review to encourage you to BUY NOW!,Alycia F.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,8b32b510-0c41-4152-ac4a-35a5d186cb6d,2023-10-18T14:17:29.000Z,5,Excited to try!,I am 7 month postpartum and getting married next year. I am so excited to try DIVI and help with the postpartum hair changes!,Alyssa,False,True,0,{}
Divi,30ml Scalp Serum,okendo,ede179f9-1e84-4e68-aa42-0d55094eda4f,2023-10-18T13:35:19.000Z,5,New Customer,I have recently started using and my hair feels softer. I am in hopes that I start to see some faster growth and strength out of my hair as I use longer.,DaNesa F.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,9cb22f2e-2d37-4452-98b3-3d7e557aaff8,2023-10-17T21:02:59.000Z,5,Pleasantly Surprised,"I am naturally a sceptic and wasn’t sure if Divi would live up to its claims. I struggle with dandruff and even though I’m not always the best at being super consistent with the serum, I’m seeing results with my scalp being less flaky! Can’t wait to give the vitamins a try and see what that does for my growth!",Molly B.,False,True,0,{}
Divi,30ml Scalp Serum Trio,okendo,c1d91e37-5e11-4481-a757-72b4b7ea926c,2023-10-17T17:39:15.000Z,5,Definitely noticed hair growth.,Definitely noticed hair growth.,Taylor R.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,2b581b56-5193-468b-ac84-9cc52c49dc84,2023-10-17T15:05:07.000Z,5,I LOVE this serum! I,I LOVE this serum! I can already see such an improvement in the health and strength of my hair! Definitely will purchase again!,Megan B.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,781ce310-deaa-43e0-8e18-8aa75588755c,2023-10-17T01:50:42.000Z,5,Second chance,So far so good!! This is my second time trying divi and so far so good! The first time it made my scalp greasy but I’m not experiencing that this time. Love the smell and the mild tingle and I’m hoping I can use it long enough to notice a difference!!,Mel K.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,ffd45640-bbec-43ab-a655-6ab8710aadfc,2023-10-16T20:54:57.000Z,5,Love my Divi Serum!,I'm in love with the Serum and what it's doing for my scalp. It's definitely been a huge help in my hair regrowth journey. Menopause is tough on us gals so I'm grateful for this all natural product.,Kimberly W.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,d672abcf-ceff-4609-ac6f-a98ed65d7e4a,2023-10-16T19:52:02.000Z,5,DIVI IS THE ABSOLUTE BEST PRODUCT!,I have used divi for almost a year now! I have alopecia areata and haven’t had a flare up since 2021 but have been using divi to be cautious and to help my fine and thin hair. & I absolutely love it! I’m also a hairstylist so I always recommended divi to my clients! It really does work wonders!,Margaret H.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,a89902f0-1688-4175-bdeb-6f6e7deef7a5,2023-10-16T19:40:10.000Z,5,"So far, so good!","So far, so good!",Laura B.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,d8b77483-5204-4510-9a19-979ba6a4454e,2023-10-16T18:15:17.000Z,5,Love this product!,I bought the scalp serum during my pregnancy to help detox my scalp. I continued to use it and I swear this is why my PP hair loss isn’t as bad as others. I will definitely keep using the serum and be purchasing everything else to try.,Francesca F.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,f916be2c-0439-4054-b235-692d0c776150,2023-10-15T13:23:08.000Z,5,Amazing Product,"I started using the scalp serum first and loved it, then the shampoo and conditioner. I found it was a little heavy at first but my hair got used to it and now it works so well for me. I just started the vitamins and I will say the fact that they DONT make me nauseous is HUGE! I can’t wait to see my results. I’m so happy to have an awesome line to refer my clients to who suffer with scalp issues.",McKenna G.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,a840ae32-db7c-464c-9582-e3eff468d577,2023-10-14T10:53:28.000Z,5,Slows down postpartum hair loss!,"This was recommended by a friend as I was going through the dreaded postpartum hair loss, again. You’re supposed to lose hair, I understand that but the amounts I was losing was alarming. They do say it takes months for it to work, but I saw a significant change in hair loss within just 2-3 weeks. It smells pleasant and I enjoy the tingling sensation.",Davina A.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,33ad2697-234f-4e72-983e-8a6a54cb5f35,2023-10-13T23:10:54.000Z,4,Looks great haven’t used it,Looks great haven’t used it yet,Lindsey K.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,0e854dca-06b9-4e45-8c0c-5c0e813ad067,2023-10-13T13:14:11.000Z,5,Must have hair product!,"Watched people use for years before trying and am now wondering why I watched for so long.

I fell in love with it and now use it on my daughter as well.",Miranda J.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,b18fce45-4239-41e4-9ca9-ab4f433019dc,2023-10-12T23:26:10.000Z,5,Must have serum,As a hairdresser for 22 years and a mom who suffered from postpartum hair loss I have found my go to daily serum. When I first started I was hopeful but skeptical and honestly but I just loved the smell and tingle so I kept using it. I then brought it to work and would use on my clients after their shampoo/ condition with their scalp massage. This is now a staple in my routine both and home and behind the chair. I have seen great results and love the reaction from my clients.,Janelle f.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,85b0815a-def2-459e-ae6e-3b506865551b,2023-10-12T19:09:02.000Z,5,Amazing,"I started using divi right after my son was born to hopefully combat any postpartum hair loss. It does not help with preventing the actual shedding, but it did help with immediate hair growth after three months of using it I noticed all baby hairs coming in. I will never stop using this product and it has made me feel so much better about postpartum hair loss.",Christine H.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,70f1c063-0c54-4998-9457-c8de3c6f7cda,2023-10-12T18:19:02.000Z,5,Consistency is key,This is an item i've been using for over a year now. And i've noticed it help keep my hair fall in check and i constantly see new growth all over my scalp.,SRAD,False,True,0,{}
Divi,30ml Scalp Serum,okendo,57afde90-bac9-459a-a682-4b5d8f1b29ab,2023-10-12T13:00:28.000Z,5,I think it's working in,I think it's working in the short time I've been using it. My hair has been thinning out too much for my liking.,Leah E.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,4fb240b6-607a-4f66-bac0-3e28777cb643,2023-10-11T15:54:47.000Z,5,DIVI scalp serum,this product helped me gain the confidence back after having PP hair lose! Thank you DIVI,Hunter,False,True,0,{}
Divi,30ml Scalp Serum,okendo,df95e984-abcd-46d7-bc77-8f514025aced,2023-10-11T07:07:46.000Z,5,Amazing serum,Amazing serum,Kimberly S.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,1edbe409-9c6a-4c44-b0fb-a9a1a570af3b,2023-10-11T02:03:48.000Z,5,Favorite Products!,I have been using Divi for almost 2 years now and have seen such an incredible difference in my hair! I’ve had a baby in that time and my postpartum hair loss was minimal because of it! I recommend it to everyone!,Morgin B.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,96b55669-e075-41b6-a301-4e80ec230c06,2023-10-10T21:58:46.000Z,5,Hair thinning,I love the hair serum. I’ve been using it for a year now I missed it during postpartum and now finally got 100 ML bottle. The website is great easy to use and the quality is great too. It makes me want to dance to see how good my hair looks.,Ashley C.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,589b9e4b-3739-41bc-8d58-6a24e9c62e34,2023-10-10T19:45:51.000Z,5,So far so good!,"I started the serum a month and a half ago because of lots of hair shedding. I’m hoping to see some great results, but in the mean time I like the way it feels on my scalp - clean! The scent is fresh and invigorating and I like that it doesn’t leave my hair feeling greasy!",Stacie,False,True,0,{}
Divi,30ml Scalp Serum,okendo,a6320649-faaf-41df-9c24-5cd47f221806,2023-10-10T18:28:07.000Z,5,Losing hair from thyroid issues NO MORE!,"I've been using Divi serum for about two years now and before that - in the shower, I would notice every time I washed my hair, I would lose so many hairs! It was really frustrating! But then I started using Divi and within a week or two, I absolutely noticed a difference. My hair loss cut by probably 90% of what it was. I am a forever customer!",Cydnee,False,True,0,{}
Divi,30ml Scalp Serum,okendo,2a1f1b94-abe8-4235-991a-468f2a305cdd,2023-10-09T19:14:07.000Z,5,Divi hair serum,Love the feeling it does when I put it on! I’m only on month 1 but can’t wait to start seeing results the longer I use it. Feels so clean on my scalp. I used to wear extensions so I’m trying to repair my hair and I know that with Divi I can!,Mandy M.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,b38b05e4-e7e7-4f1d-bcd7-a89ff90f7fc6,2023-10-09T18:20:39.000Z,5,Great product,I went through a very unexpected liver transplant in 2022 and after my surgery my hair was falling out from the trauma on my body. My hair was very thick prior to surgery so it was very upsetting because I thought I was going to be bald. I started using Divi regularly and it was the best decision I made. My hair is back to being thick and full....even my hair dresser is impressed! I am excited to try and the shampoo and conditioner.,Lacey,False,True,0,{}
Divi,100ml Scalp Serum,okendo,43a27a23-26e4-449d-aae0-6d8e0418bd4d,2023-10-09T16:41:34.000Z,3,Haven't seen much of a difference,"I've been using Divi for about 9 months now, everyday, in my hair where I've noticed thinning. I've not noticed a huge difference from the product but I like how it feels and smells and it's not oily.",Rebecca M.,False,,0,{}
Divi,30ml Scalp Serum,okendo,732a93fe-e7c6-4643-824b-009762adf317,2023-10-09T15:50:47.000Z,5,Helps oily hair!!!,I love this product so much. I have SUPER oily hair and I feel like this has made a world of difference!,Jessica,False,True,0,{}
Divi,30ml Scalp Serum,okendo,4b573401-25b0-4fa7-b9c7-14a3eeccde2d,2023-10-08T02:17:31.000Z,5,I love divi,It smells so amazing! I love the Clean ingredients and how it has helped my hair!,Kristi,False,True,0,{}
Divi,30ml Scalp Serum,okendo,9f4b382c-2ef7-4583-b919-4a848a229f0c,2023-10-07T09:58:21.000Z,5,Really helping new hair growth,Really helping new hair growth after years of thinning and pregnancies.,Moriah M.,True,True,0,{}
Divi,30ml Scalp Serum,okendo,17207ac9-8896-4091-9f6b-117a3f3535e0,2023-10-07T04:32:13.000Z,5,Clean lineup,"I am amazed that a small line of products provides SO MUCH for cleanliness and health! Divi is the definition of keep
It simple and healthy 🙌🏻 Been a user for almost 3 years and never stopping!",Tayler,False,True,0,{}
Divi,30ml Scalp Serum,okendo,3091ba6a-1747-4db9-81a8-152caa520c6e,2023-10-05T15:57:28.000Z,5,I LOVE DIVI!!!!!!,The divi serum is life changing!! It has helped my scalp become so much more healthy than it has ever been!! Having it be water base & not oily on my already oily hair has made the best difference! I’m a dry shampoo girly & the divi serum helps breakup buildup on your scalp making it feel refreshed & clean after each use! The tea tree creates a tingling sensation & it’s so refreshing on my scalp!!! I highlight recommend Divi & love everything about it!!!,Terrann R.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,bf7f1358-ae8b-4d1c-953c-dc4a3b77b609,2023-10-05T13:47:04.000Z,5,It WORKS!!,"I feel like I should start by saying I’m a hairdresser to help the strength of my review- cause this stuff is GOOD. been two months of using the serum and shampoo and conditioner and holy cow!! My baby hairs are unreal! I had a bald spot and postpartum hair loss and it’s growin back strong!! Thank you so much. just a spa for the conditioner- DO NOT use it on your roots, it causes your roots to be greasey cause the product is so hydrating. Just forcus on mid to ends. Trying the vitamins next 🙌🏼🙌🏼",Katie,False,True,0,{}
Divi,100ml Scalp Serum,okendo,34526511-54d6-47cd-80ee-078354123e4d,2023-10-05T02:57:19.000Z,5,Divi is the BEST!!,Love the dosing and the confidence it gives me! Such a good tingle in the shower too!,Jessica R.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,434fa366-01a7-4d4d-af17-2ca9cf12d294,2023-10-05T01:48:31.000Z,5,Life saver,"I have very thin fine hair but within the last year it started to fall out, turns out I have PCOS. January of this year i went to my hair dresser and I could tell by her face it had gotten worse. So I tried multiple things she recommended nothing work until I tried divi. I have only been using divi for maybe the past month and I already see new growth! I only wash my hair every other day with their products and use the serum the night before I have to wash but I take the vitamins daily. Divi really has saved my hair.",Hannah,False,True,0,{}
Divi,100ml Scalp Serum,okendo,7a7b5133-b393-41d7-ad2b-a101411b6cbc,2023-10-04T20:14:53.000Z,5,Love Divi!,"I didn't have hair loss (thankfully) but I started using Divi for better overall scalp health. When I use it consistently, my hair seems healthier, cleaner, and thicker. I also LOVE how it feels!",Miranda G.,True,True,0,{}
Divi,30ml Scalp Serum,okendo,9e4873bf-00ac-4da2-a05e-821ccc0ba9d9,2023-10-04T18:59:20.000Z,5,Dont Overthink it!! BUY IT!!,"Ive always had fine hair on the thinner side, and then after having my daughter September of 2022, the postpartum hair loss took a toll on my receding areas. The serum is a GAME CHANGER!! I made sure to stay consistent and it's the only thing that has significantly improved the density of my hair, especially in my problem areas! Love love!",Amanda,False,True,0,{}
Divi,30ml Scalp Serum,okendo,9eb5a796-2754-4f19-b912-67b3f40dc4a6,2023-10-04T16:24:35.000Z,5,DIVI!!!,I am a hairstylist and have been looking for a product to help my clients with hair loss and scalp health. I was so excited when I found divi. I have seen so many great result with my client and have seen my hair starting to get fuller and my scalp be less irritated.,Mattie,False,True,0,{}
Divi,30ml Scalp Serum,okendo,6bcf28f5-3c19-4b8a-a202-4f6046658fb4,2023-10-03T18:25:18.000Z,5,Amazing!,"I have been a hairdresser for almost 7 years now. And I have been waiting to find a product for my clients that helps with hair loss, breakage, Dandruff and itchy, scalp, and eczema. I was so excited to find divi and see the benefits first hand! I’ve had a lot of breakage around my hairline and after using it for over 2 months, Ive seen growth in those areas! My scalp was less itchy and hair was shinier too! So much love for divi, and most importantly that I can offer a clean scalp product for my clients!",Andrea W.,True,True,0,{}
Divi,100ml Scalp Serum,okendo,eb9aeacd-5978-4e08-b4a0-fa88577a1616,2023-10-03T14:52:54.000Z,5,Fresh smell,Just started using. Smells good and I already feel a difference in my scalp health in a short period of time. Excited to see more results with time.,Megan H.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,e1f0b30a-538e-4e25-ba26-3ff291cd636b,2023-10-02T21:03:44.000Z,4,Excited to see how it,Excited to see how it works! It does make my hair look oily,Julia V.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,efb3bc45-1c20-4dbd-9f77-74d488a6bf61,2023-10-02T18:01:56.000Z,5,Hair regrow in 2 months!,"I am fully a believer! I suffered from postpartum hair loss after having 2 kids in 2 years. I was skeptical but desperate for anything to work. In 2 months of using Divi serum daily, I have noticed crazy hair regrow in my thinning areas. I am a hug believer!",charlotte r.,True,True,0,{}
Divi,100ml Scalp Serum,okendo,ea4f02a3-d933-41f8-976b-2b5dfa49d03d,2023-10-01T20:19:09.000Z,5,newby,i love the serum. i apply it mainly to areas of my hair that are thinning as well as in the crown of my head. Just began using divi so no noticeable changed yet !,Susan W.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,ea0037ac-53dc-4e3e-a269-2fa35b2afb57,2023-09-30T18:18:43.000Z,4,1 week Divi,"I‘ve been using divi for the past one week now with my husbandand ot‘s been a joy. We can already see baby hair growing. It’s very refreshing after using divi. We‘re very excited about it. We‘ll see in a month how far we get. Forthermore we‘re from Switzerland. I‘m recommending divi to my family and hope they‘ll get good results too. Seeing my hairs grow and get strong is making me happy. If I had known that such a product can make such diffrence, I had bought it even earlier!",Gülsüm A.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,66964b3a-7721-45e0-bbf2-99afe9f29040,2023-09-30T16:30:22.000Z,5,Hair Vitamins,I have only have been taking them for a month and I feel like I’m seeing a different in my hair. I have tried many other hair vitamins before and so far it’s made a difference.,Nikthenut,False,True,0,{}
Divi,100ml Scalp Serum,okendo,ede31890-fbe9-4c42-82fc-98f62c2695d2,2023-09-30T11:01:49.000Z,5,Scalp has been itch-free!,Scalp has been itch-free!,Lori P.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,119dba1e-4327-46aa-a117-39b2d9a6c510,2023-09-29T17:04:00.000Z,5,Game changing,After just 30 days of using I have a significant amount of new growth. I am so impressed with how this product is so light weight and I can use it between washes without having to worry about my hair getting oily!,Holly,False,True,0,{}
Divi,30ml Scalp Serum,okendo,7c9196d2-a6e0-4381-89b4-afff4d4a4175,2023-09-29T16:57:27.000Z,3,Leaves hair greasy,"I want to love this because I’m trying to get my hair back in shape, but as someone who went 5-7 days between washes I am now having to wash every 2-3 days or use dry shampoo by the second which basically defeats the purpose of the scalp serum I feel like. If I am trying to detox my scalp, then adding build up isn’t going to help. Maybe I should only use every other day but then again I’m not sure how results will work. I’m defeated as it’s expensive and I want to see if I get results but not sure if I should buy another bottle.",Alexa,False,,0,{}
Divi,30ml Scalp Serum,okendo,13564c89-171b-4b54-9af2-518a87da509d,2023-09-29T14:51:52.000Z,4,Good so far!,"I have only used this for 2 weeks now, so I haven't seen results just yet. However, I love the minty smell, and I am so glad it's not a sticky oil that is hard to wash out.",Sheryl M.,False,True,0,{}
Divi,30ml Scalp Serum,okendo,6b3a9255-d5ce-4999-936c-851f8c68d866,2023-09-28T18:36:17.000Z,5,Great find!,Love this product. Really cleanses my scalp and helps maintain and grow hair back where I have seborrheic dermatitis.,Sydney N.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,4e58df8b-4039-4a52-b90e-5194758d8b6d,2023-09-28T14:14:24.000Z,5,Great product! Has really helped,Great product! Has really helped with my post partum hair loss,sarah M.,True,True,0,{}
Divi,30ml Scalp Serum,okendo,c3510b72-6554-4433-9fd5-5607ebc9e51c,2023-09-28T11:33:27.000Z,5,"After having kids, my scalp","After having kids, my scalp became incredibly itchy. I tried dandruff shampoos and hair/scalp masks, but they didn't do anything. Since starting the serum, my scalp isn't itchy and my scalp's oil production seems to have ""regulated"".",Kelly C.,False,True,0,{}
Divi,100ml Scalp Serum,okendo,a8486235-d5fa-43af-b1c2-5cb2ed029418,2023-09-28T01:12:09.000Z,5,Buy this!,"This product is phenomenal!! I was starting to “shed” more than normal, but after using this for 3 months I’m seeing a lot of new growth! I love the tingling feeling after you apply it. Will absolutely repurchase.",Melissa K.,False,True,0,{}
